,Species,Variety,Country_of_Origin,Mill,ICO_number,Company,Region,Producer,Number_of_Bags,Bag_Weight,Harvest_Year,Grading_Date,Owner_1,Processing_Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean_Cup,Sweetness,Cupper_Points,Total_Cup_Points,Moisture,Quakers,Color,Category_One_Defects,Category_Two_Defects,Expiration,Certification_Body,unit_of_measurement,altitude_low_meters,altitude_high_meters,altitude_mean_meters,Altitude
817,Arabica,Caturra,Honduras,cigrah s.a de c.v.,13-111-022,cigrah s.a de c.v,comayagua,Reinerio Zepeda,274,67 kg,2017,"June 1st, 2017",Bismarck Castro,Washed / Wet,7.58,7.5,7.25,7.33,7.42,7.5,10.0,10.0,10.0,7.33,81.92,0.12,0.0,Green,0,1,"June 1st, 2018",Instituto Hondureño del Café,m,1400.0,1400.0,1400.0,1400
818,Arabica,Catuai,Brazil,copag,02 / 143-0 / 0044,volcafe ltda.,monte carmelo,Múcio Cardoso,305,59 kg,2016 / 2017,"October 26th, 2016",Gabriel Barbara,Natural / Dry,7.42,7.33,7.33,7.5,7.5,7.33,10.0,10.0,10.0,7.5,81.92,0.11,0.0,Green,0,4,"October 26th, 2017",Brazil Specialty Coffee Association,m,1020.0,1020.0,1020.0,1020
819,Arabica,Bourbon,El Salvador,san miguel,09-032-86,consejo salvadoreño del café,"el balsamo, quezaltepec","Comercial Exportadora, S.A. de C.V.",275,69 kg,2014,"May 5th, 2015",Consejo Salvadoreño del Café,Washed / Wet,7.67,7.58,7.33,7.5,7.5,7.67,10.0,10.0,9.33,7.33,81.92,0.11,0.0,Green,0,2,"May 4th, 2016",Salvadoran Coffee Council,m,1250.0,1250.0,1250.0,1250
820,Arabica,Catuai,Guatemala,la conquista,11-973-59,asociación nacional del café - anacafe -,nuevo oriente,OVIDIO CARDONA,275,69 kg,2015,"April 20th, 2015",Juan Luis Alvarado Romero,Washed / Wet,7.58,7.58,7.17,7.83,7.17,7.33,10.0,10.0,10.0,7.25,81.92,0.11,0.0,Green,0,7,"April 19th, 2016",Asociacion Nacional Del Café,m,1300.0,1800.0,1550.0,1300 a 1800 mtrs. a nivel del mar
821,Arabica,Other,"Tanzania, United Republic Of",mcomafa,C13,mcomafa co. ltd,mbeya,Mcomafa,114,60 kg,2014,"January 6th, 2015",Mcomafa Co Ltd,Washed / Wet,7.33,7.33,7.33,7.42,7.5,7.58,10.0,10.0,10.0,7.42,81.92,0.12,0.0,Green,0,4,"January 6th, 2016",Africa Fine Coffee Association,m,1877.0,1877.0,1877.0,1877
822,Arabica,Other_2,Nicaragua,,17/176/0125B,volcafe specialty coffee,,,275,5 lbs,2013,"July 29th, 2014",Chris Finch,Washed / Wet,7.58,7.42,7.25,7.17,7.5,7.67,10.0,10.0,10.0,7.33,81.92,0.12,0.0,Green,3,4,"July 29th, 2015",Specialty Coffee Association,m,1095.0,1200.0,1100.0,
823,Arabica,SL28,Zambia,,-,lusso coffee lab,mubuyu estate,,13,2 kg,2014,"June 20th, 2014",LUSSO LAB,Washed / Wet,7.67,7.08,7.42,7.33,7.75,7.42,10.0,10.0,10.0,7.25,81.92,0.0,0.0,,1,3,"June 20th, 2015",Specialty Coffee Association,m,1000.0,1500.0,1250.0,1000-1500m
824,Arabica,Other_2,Honduras,,13-137-004,thrive farmers,,,1,2 kg,2012,"January 17th, 2014",Rob Tuttle,Washed / Wet,7.42,7.33,7.33,7.58,7.33,7.5,10.0,10.0,10.0,7.42,81.92,0.11,0.0,Green,0,0,"January 17th, 2015",Specialty Coffee Association,m,1095.0,1200.0,1100.0,
825,Arabica,Typica,Taiwan,dragon coffee 龍咖啡,,blossom valley宸嶧國際,taichung xinshe 台中市新社區,Chen gui jiao 陳桂嬌,35,30 kg,2012,"December 26th, 2013",CQI Taiwan ICP CQI台灣合作夥伴,Other,7.5,7.5,7.42,7.25,7.5,7.5,10.0,10.0,10.0,7.25,81.92,0.11,0.0,Green,0,0,"December 26th, 2014",Blossom Valley International,m,1000.0,1000.0,1000.0,1000 m
826,Arabica,Bourbon,Mexico,productores de cafes especiales sc,2406,"finca triunfo verde, s.c.",chiapas,VARIOS PRODUCTORES,450,1 kg,2013,"March 29th, 2013",CALIXTO GUILLEN VAZQUEZ,Washed / Wet,7.58,7.5,7.25,7.58,7.5,7.25,10.0,10.0,10.0,7.25,81.92,0.12,0.0,Green,0,6,"March 29th, 2014",AMECAFE,m,1300.0,1300.0,1300.0,1300
827,Arabica,Typica,Mexico,en el plan de guadalupe,1700920709,,"chapulhuacan, hidalgo","PONCE RUBIO, VENANCIO",10,1 kg,2012,"September 27th, 2012",SAUL M. HERNANDEZ RAMIREZ,Semi-washed / Semi-pulped,7.5,7.5,7.25,7.25,7.5,7.5,10.0,10.0,10.0,7.42,81.92,0.13,0.0,None,2,7,"September 27th, 2013",AMECAFE,m,981.0,981.0,981.0,981
828,Arabica,Mundo Novo,Mexico,"en chiatipan, municipio de huazalingo",1702772190,,"huazalingo, hidalgo","FRANCISCO SAENZ, FERNANDO",10,1 kg,2012,"September 27th, 2012",SAUL M. HERNANDEZ RAMIREZ,Washed / Wet,7.5,7.42,7.25,7.5,7.33,7.33,10.0,10.0,10.0,7.58,81.92,0.14,0.0,None,2,8,"September 27th, 2013",AMECAFE,m,690.0,690.0,690.0,690
829,Arabica,Other,Mexico,la laja pinillos veracruz,1104402366,,veracruz,JUAN HERMILIO SAMPIERI CARCAMO,30,1 kg,2012,"July 11th, 2012",JUAN HERMILIO SAMPIERI CARCAMO,Washed / Wet,7.33,7.58,7.17,7.58,7.42,7.33,10.0,10.0,10.0,7.5,81.92,0.12,0.0,Green,0,4,"July 11th, 2013",AMECAFE,m,1650.0,1650.0,1650.0,1650
830,Arabica,Bourbon,Mexico,finca mata larga,0,,fortín de las flores,MODESTO LANDEROS FLORES,62,1 kg,2012,"July 11th, 2012",MODESTO LANDEROS FLORES,Washed / Wet,7.67,7.42,7.33,7.83,7.5,7.5,9.33,10.0,10.0,7.33,81.92,0.12,0.0,Green,0,0,"July 11th, 2013",AMECAFE,m,1000.0,1000.0,1000.0,1000
831,Arabica,Mundo Novo,Brazil,,002/1241/0244,nucoffee,grama valley,Fioravante Malagutti,8,60 kg,2012,"February 29th, 2012",NUCOFFEE,Natural / Dry,7.42,7.58,7.25,7.5,7.33,7.5,10.0,10.0,10.0,7.33,81.92,0.12,0.0,Green,0,3,"February 28th, 2013",NUCOFFEE,m,1100.0,1100.0,1100.0,1100m
832,Arabica,Other_2,Colombia,trilladora bonanza - armenia quindio,3-068-141,,cundinamarca,Exportadora de Café Cóndor S.A,250,70 kg,4T/2010,"February 1st, 2011",Exportadora de Cafe Condor S.A,,7.67,7.33,7.33,7.58,7.33,7.33,10.0,10.0,10.0,7.33,81.92,0.09,0.0,,0,1,"February 1st, 2012",Almacafé,m,1600.0,1600.0,1600.0,1600 m.s.n.m
833,Arabica,Bourbon,Guatemala,beneficio ixchel,11/23/0634,"unex guatemala, s.a.",oriente,JESUS RAMIREZ,25,69 kg,2017,"August 22nd, 2017",Juan Luis Alvarado Romero,Washed / Wet,7.42,7.5,7.25,7.5,7.33,7.42,10.0,10.0,10.0,7.42,81.83,0.1,0.0,Green,1,1,"August 22nd, 2018",Asociacion Nacional Del Café,ft,1095.0,1200.0,1100.0,518
834,Arabica,Catuai,Costa Rica,micro beneficio la cabaña-javier meza,,bold coast coffee,tarrazu,Manuel Montero,15,46 kg,2016,"February 13th, 2017",Troy Quimby,Pulped natural / honey,7.25,7.33,7.5,7.33,7.67,7.42,10.0,10.0,10.0,7.33,81.83,0.0,0.0,Green,1,4,"February 13th, 2018",Specialty Coffee Association,m,1900.0,1900.0,1900.0,1900
835,Arabica,Mundo Novo,Brazil,copag,02/0143-0/0292,volcafe ltda.,monte carmelo,Helena Pingnatti Ricci,200,59 kg,2016,"January 20th, 2017",Gabriel Barbara,Natural / Dry,7.42,7.5,7.42,7.5,7.42,7.25,10.0,10.0,10.0,7.33,81.83,0.11,1.0,Green,0,3,"January 20th, 2018",Brazil Specialty Coffee Association,m,973.0,973.0,973.0,973
836,Arabica,Other,Indonesia,pt. olam indonesia,015/1969/008,pt. olam indonesia,bali,MUDAR,166,30 kg,2015,"January 19th, 2017",Aulia Arif Syahri,Other,7.75,7.83,7.58,7.75,7.92,7.83,10.0,10.0,10.0,5.17,81.83,0.11,1.0,Green,0,0,"January 19th, 2018",Specialty Coffee Association,m,1250.0,1250.0,1250.0,1250
837,Arabica,Bourbon,Guatemala,beneficio ixchel,11/23/0507,"unex guatemala, s.a.",norte,CHAPULTEPEC,130,69 kg,2015,"August 2nd, 2016",Juan Luis Alvarado Romero,Washed / Wet,7.58,7.5,7.33,7.42,7.58,7.25,10.0,10.0,10.0,7.17,81.83,0.1,0.0,Green,2,6,"August 2nd, 2017",Asociacion Nacional Del Café,m,3280.0,3280.0,3280.0,3280
838,Arabica,Yellow Bourbon,Brazil,ipanema comercial e exportadora sa,002/4177/0150,ipanema coffees,south of minas,Ipanema Agrícola SA,320,2 kg,2015/2016,"October 8th, 2015",Ipanema Coffees,Natural / Dry,7.17,7.58,6.83,7.5,7.75,7.25,10.0,10.0,10.0,7.75,81.83,0.0,0.0,Green,0,1,"October 7th, 2016",Brazil Specialty Coffee Association,m,1095.0,1200.0,1100.0,1
839,Arabica,Yellow Bourbon,Brazil,ipanema comercial e exportadora sa,002/4177/0164,ipanema coffees,south of minas,Ipanema Agrícola SA,300,2 kg,2015/2016,"October 8th, 2015",Ipanema Coffees,Natural / Dry,7.58,7.0,6.92,6.92,7.67,7.5,10.0,10.0,10.0,8.25,81.83,0.0,0.0,Green,0,0,"October 7th, 2016",Brazil Specialty Coffee Association,m,1095.0,1200.0,1100.0,1
840,Arabica,Catuai,Myanmar,,unspecified,,ywar ngan,U Mg Mg,1,2 kg,2015,"July 17th, 2015",U Mg Mg,Washed / Wet,7.33,7.58,7.5,7.42,7.33,7.33,10.0,10.0,10.0,7.33,81.83,0.0,0.0,Green,0,2,"July 16th, 2016",Coffee Quality Institute,m,4001.0,4001.0,4001.0,4001
841,Arabica,Catuai,Mexico,rancho bonito,,agroindustrias unidas de mexico sa de cv,chiapas,MARTINIANO A. MORENO ALVARADO,250,2 kg,2015,"June 25th, 2015",VIRIDIANA,Washed / Wet,7.58,7.5,7.33,7.5,7.17,7.33,10.0,10.0,10.0,7.42,81.83,0.11,0.0,Green,0,7,"June 24th, 2016",Asociación Mexicana De Cafés y Cafeterías De Especialidad A.C.,m,1350.0,1500.0,1425.0,1350-1500
842,Arabica,Catuai,Honduras,cadexsa,13-63-301,cadexsa,marcala,JOSE OMAR ACOSTA,275,1 kg,2015,"May 12th, 2015",CADEXSA,Washed / Wet,7.5,7.5,7.33,7.5,7.42,7.25,10.0,10.0,10.0,7.33,81.83,0.12,0.0,Green,0,1,"May 11th, 2016",Instituto Hondureño del Café,m,1400.0,1400.0,1400.0,1400 msnm
843,Arabica,Caturra,Costa Rica,el patalillo,5-019-0118,"cafetalera internacional cafinter, s.a.",tres rios,JOSE FRANCISCO GONZALEZ,275,18975 kg,2015,"May 7th, 2015","CAFETALERA INTERNACIONAL CAFINTER, S.A.",Washed / Wet,7.67,7.5,7.5,7.25,7.08,7.42,10.0,10.0,10.0,7.42,81.83,0.09,0.0,Green,0,0,"May 6th, 2016",Specialty Coffee Association of Costa Rica,m,1200.0,1400.0,1300.0,1200-1400 masl
844,Arabica,Typica,Taiwan,gao chun fang 高醇坊,Taiwan,taiwan coffee laboratory,"dongshan dist., tainan city 臺南市東山區",LIN SIN JI 林信吉,8,5 kg,2014,"April 30th, 2015","Lin, Che-Hao Krude 林哲豪",Washed / Wet,7.67,7.33,7.17,7.25,7.75,7.33,10.0,10.0,10.0,7.33,81.83,0.0,0.0,Green,0,0,"April 29th, 2016",Specialty Coffee Association,m,700.0,700.0,700.0,700m
845,Arabica,Typica,Indonesia,,15041753,essence coffee,lington nihuta,,300,10 kg,2014,"March 21st, 2015",EssenceCoffee,Other,7.42,7.42,7.42,7.33,7.42,7.42,10.0,10.0,10.0,7.42,81.83,0.11,0.0,None,2,6,"March 20th, 2016",Blossom Valley International,m,1300.0,1300.0,1300.0,1300m
846,Arabica,Gesha,Malawi,mzuzu coffee coop union,2,mzuzu coffee planters coop union,kakoma,Mzuzu Coffee Coop Union,24,60 kg,2014,"October 31st, 2014",AFCA,Washed / Wet,7.58,7.42,7.33,7.33,7.33,7.42,10.0,10.0,10.0,7.42,81.83,0.13,0.0,Green,0,0,"October 31st, 2015",Africa Fine Coffee Association,m,1556.0,1556.0,1556.0,1556m
847,Arabica,Bourbon,Brazil,ipanema coffees,002/1660/0065,ipanema coffees,south of minas,Ipanema Agrícola SA,320,2 kg,2014/2015,"October 15th, 2014",Ipanema Coffees,Natural / Dry,7.33,7.58,7.25,7.17,7.83,7.33,10.0,10.0,10.0,7.33,81.83,0.11,0.0,Green,0,0,"October 15th, 2015",Specialty Coffee Association,m,1100.0,1100.0,1100.0,1100
848,Arabica,Caturra,Honduras,cigrah sps,13-111-311,cigrah,comayagua,"Tomás Sosa, Juan Damaso",275,1 kg,2014,"May 16th, 2014",,Natural / Dry,7.5,7.5,7.33,7.33,7.33,7.33,10.0,10.0,10.0,7.5,81.83,0.1,0.0,Green,0,4,"May 16th, 2015",Instituto Hondureño del Café,m,1350.0,1350.0,1350.0,1350
849,Arabica,Typica,Mexico,cafe gourmet de sierra azul sc,0016-2814-0002,globus coffee,"siltepec el triunfo, chiapas, mexico",various small producers,280,2 kg,2014,"April 26th, 2014",Kurt Kappeli,Washed / Wet,7.42,7.42,7.25,7.5,7.33,7.42,10.0,10.0,10.0,7.5,81.83,0.11,0.0,Green,0,0,"April 26th, 2015",Specialty Coffee Association,m,1550.0,1550.0,1550.0,1550 meters
850,Arabica,Caturra,Colombia,,3-37-2547,racafe & cia s.c.a,huila,LA PLATA,50,70 kg,2013,"July 19th, 2013",Racafe & Cia S.C.A,Washed / Wet,7.5,7.5,7.0,7.42,7.5,7.58,10.0,10.0,10.0,7.33,81.83,0.0,0.0,Bluish-Green,2,0,"July 19th, 2014",Almacafé,m,1600.0,1950.0,1775.0,de 1.600 a 1950 msnm
851,Arabica,Hawaiian Kona,United States (Hawaii),,KF315210,kona pacific farmers cooperative,kona,,19,100 lbs,2012,"March 6th, 2013",Kona Pacific Farmers Cooperative,Natural / Dry,7.83,7.83,7.83,8.0,7.83,7.83,10.0,6.67,10.0,8.0,81.83,0.0,0.0,Bluish-Green,1,1,"March 6th, 2014",Specialty Coffee Association,ft,1095.0,1200.0,1100.0,
852,Arabica,Bourbon,Brazil,armazens gerais cocarive,002/1352/0159,exportadora de cafés carmo de minas ltda,sul de minas,NAZARETH DIAS PEREIRA,300,60 kg,2012,"March 2nd, 2013",Jacques Pereira Carneiro,Semi-washed / Semi-pulped,7.75,7.75,7.5,7.42,7.83,7.75,9.33,9.33,9.33,7.83,81.83,0.12,0.0,Bluish-Green,0,0,"March 2nd, 2014",Specialty Coffee Association,m,1250.0,1250.0,1250.0,1250
853,Arabica,Bourbon,Guatemala,beneficio ixchel,11/23/0397,"unex guatemala, s.a.",oriente,LUIS RODRIGUEZ,250,69 kg,2013,"February 26th, 2013",Juan Luis Alvarado Romero,Washed / Wet,7.83,7.67,7.33,7.33,7.67,7.83,9.33,10.0,9.33,7.5,81.83,0.11,0.0,Green,0,1,"February 26th, 2014",Asociacion Nacional Del Café,ft,1310.64,1310.64,1310.64,4300
854,Arabica,Bourbon,Mexico,ecc beneficio veracruz,1506543018,,veracruz,MARIA MAGDALENA LUETHJE Y GRIS,302,1 kg,2012,"August 31st, 2012",CHRISTINA DUSING,Washed / Wet,7.83,7.33,7.25,7.58,7.25,7.33,10.0,10.0,10.0,7.25,81.83,0.12,0.0,Green,0,2,"August 31st, 2013",AMECAFE,m,1500.0,1500.0,1500.0,1500
855,Arabica,Typica,Mexico,beneficio el grande,1104363377,,coatepec,JORGE FRANCISCO MARTINEZ HACHITY,15,1 kg,2012,"July 11th, 2012",JORGE FRANCISCO MARTINEZ HACHITY,Semi-washed / Semi-pulped,7.33,7.33,7.25,7.5,7.5,7.5,10.0,10.0,10.0,7.42,81.83,0.12,0.0,Green,0,10,"July 11th, 2013",AMECAFE,m,1250.0,1250.0,1250.0,1250
856,Arabica,Mundo Novo,Brazil,,002/1251/0361,,cerrado,Marilsa de Fatima Peternela,58,60 kg,2011,"October 28th, 2011",NUCOFFEE,,7.33,7.67,7.25,7.5,7.5,7.25,10.0,10.0,10.0,7.33,81.83,0.02,0.0,,0,2,"October 27th, 2012",NUCOFFEE,m,900.0,950.0,925.0,900-950m
857,Arabica,Other_2,Colombia,triladora bonanza-armenia,3-68-0206,,huila,,250,70 kg,1t/2011,"June 14th, 2011",Exportadora de Cafe Condor S.A,,7.58,7.5,7.17,7.58,7.33,7.33,10.0,10.0,10.0,7.33,81.83,0.05,0.0,,0,0,"June 13th, 2012",Almacafé,m,1600.0,1800.0,1700.0,1600-1800 msnm
858,Arabica,Other_2,United States (Hawaii),kona pacific farmers cooperative,HDOA 210281,,kona,,30,0 lbs,,"May 24th, 2010",Kona Pacific Farmers Cooperative,,7.25,7.58,7.83,7.67,7.75,7.75,9.33,9.33,10.0,7.33,81.83,0.02,0.0,,3,12,"May 24th, 2011",Specialty Coffee Association,ft,1095.0,1200.0,1100.0,
859,Arabica,Bourbon,Guatemala,beneficio ixchel,11/23/0514,"unex guatemala, s.a.",san marcos,ANGEL DE LEON,50,69 kg,2017,"June 22nd, 2017",Juan Luis Alvarado Romero,Washed / Wet,7.5,7.5,7.25,7.42,7.42,7.33,10.0,10.0,10.0,7.33,81.75,0.11,1.0,Green,0,1,"June 22nd, 2018",Asociacion Nacional Del Café,m,1700.0,1700.0,1700.0,1700
860,Arabica,Caturra,Vietnam,apollo estate,,"sunvirtue co., ltd.",vietnam,Richard Yeh,1,2 kg,2014,"December 21st, 2015","Sunvirtue Co., Ltd.",Washed / Wet,7.0,7.08,7.33,7.5,7.5,7.33,10.0,10.0,10.0,8.0,81.75,0.12,0.0,Bluish-Green,0,0,"December 20th, 2016",Specialty Coffee Association,m,1040.0,1040.0,1040.0,1040
861,Arabica,Other,"Tanzania, United Republic Of",ngorogoro convenant estate,C15,ngorogoro convenant estate,ngorogoro,Ngorogoro Convenant Estate,1,60 kg,2014,"January 8th, 2015",Ngorogoro Convenant Estate,Washed / Wet,7.42,7.42,7.42,7.42,7.33,7.33,10.0,10.0,10.0,7.42,81.75,0.12,0.0,Bluish-Green,0,4,"January 8th, 2016",Africa Fine Coffee Association,m,1500.0,1700.0,1600.0,1500 - 1700
862,Arabica,Other_2,Brazil,,2-1495-529,cafe politico,,,1,5 lbs,2013,"August 25th, 2014",Cafe Politico,Natural / Dry,7.17,7.25,7.17,7.25,7.42,8.25,10.0,10.0,10.0,7.25,81.75,0.1,0.0,Bluish-Green,0,1,"August 25th, 2015",Specialty Coffee Association,m,1095.0,1200.0,1100.0,
863,Arabica,Bourbon,Mexico,en santa maria temaxcalapa,1702772155,,"tenango de doria, hidalgo","PEREZ LEMUS, FELIX",10,1 kg,2012,"September 27th, 2012",SAUL M. HERNANDEZ RAMIREZ,Washed / Wet,7.5,7.5,7.33,7.42,7.25,7.25,10.0,10.0,10.0,7.5,81.75,0.13,0.0,None,2,9,"September 27th, 2013",AMECAFE,m,774.0,774.0,774.0,774
864,Arabica,Mundo Novo,Mexico,tepictla y xalapa veracruz,1104372561,,tepictla,SERGIO LANDA ALARCON,100,1 kg,2012,"September 10th, 2012",SERGIO LANDA ALARCON,Washed / Wet,7.42,7.5,7.17,7.67,7.33,7.42,10.0,10.0,10.0,7.25,81.75,0.13,0.0,Green,0,23,"September 10th, 2013",AMECAFE,m,1250.0,1250.0,1250.0,1250
865,Arabica,Typica,Mexico,"arroyo triste, arroyo triste, san jose vista hermosa","2037240, 2037150,1400213685",,oaxaca,"CENEN TORRES CORTES, AVELINO TORES CORTES, JUAN VENTURA GUZMAN",42,1 kg,2012,"September 4th, 2012",DIEGO MANUEL WOOLRICH RAMIREZ,Washed / Wet,7.42,7.5,7.33,7.58,7.33,7.33,10.0,10.0,10.0,7.25,81.75,0.11,0.0,Green,0,1,"September 4th, 2013",AMECAFE,m,1100.0,1100.0,1100.0,1100
866,Arabica,Caturra,Mexico,finca custepec,2676,beneficio custepec s.a. de c.v.,la concordia,ARMANDO LUIS POHLENZ MARTINEZ,250,1 kg,2012,"August 30th, 2012",ARMANDO LUIS POHLENZ MARTINEZ,Washed / Wet,7.33,7.42,7.33,7.67,7.42,7.25,10.0,10.0,10.0,7.33,81.75,0.12,0.0,Green,10,14,"August 30th, 2013",AMECAFE,m,1550.0,1550.0,1550.0,1550
867,Arabica,Typica,Mexico,,PCO-031106-CF7,finca las nubes,la concordia,GRACIELA AGUILAR PERALTA,28,1 kg,2012,"June 6th, 2012",Enrique Eduardo Lopez Aguilar,Washed / Wet,7.5,7.42,7.25,7.33,7.67,7.25,10.0,10.0,10.0,7.33,81.75,0.12,0.0,,0,1,"June 6th, 2013",AMECAFE,m,1650.0,1650.0,1650.0,1650
868,Arabica,Caturra,Colombia,trilladora bonanza - armenia quindioa,3-68-0059,exportadora de cafe condor s.a,huila,,250,70 kg,2011,"December 22nd, 2011",Exportadora de Cafe Condor S.A,Washed / Wet,7.33,7.42,7.33,7.33,7.5,7.67,10.0,10.0,10.0,7.17,81.75,0.0,0.0,Green,0,1,"December 21st, 2012",Almacafé,m,1750.0,1750.0,1750.0,1750 msnm
869,Arabica,Other_2,Colombia,,3-37-2930,,huila,La Plata,275,70 kg,Mayo a Julio,"October 4th, 2011",Racafe & Cia S.C.A,,7.42,7.58,6.92,7.08,7.25,8.0,10.0,10.0,10.0,7.5,81.75,0.08,0.0,,0,0,"October 3rd, 2012",Almacafé,m,1600.0,1950.0,1775.0,de 1600 a 1950 msnm
870,Arabica,Bourbon,Brazil,dry mill,002/1660/0079,ipanema coffees,south of minas,Ipanema Agricola S.A,320,60 kg,2017 / 2018,"October 20th, 2017",Ipanema Coffees,Natural / Dry,7.42,7.5,7.25,7.5,7.5,7.25,10.0,10.0,10.0,7.25,81.67,0.11,0.0,Green,0,5,"October 20th, 2018",Brazil Specialty Coffee Association,m,890.0,890.0,890.0,890
871,Arabica,Bourbon,Guatemala,beneficio ixchel,11/23/0640,"unex guatemala, s.a.",san marcos,ANGEL DE LEON,50,69 kg,2017,"August 22nd, 2017",Juan Luis Alvarado Romero,Washed / Wet,7.42,7.42,7.08,7.42,7.33,7.42,10.0,10.0,10.0,7.58,81.67,0.1,0.0,Green,0,1,"August 22nd, 2018",Asociacion Nacional Del Café,m,1700.0,1700.0,1700.0,1700
872,Arabica,Bourbon,Guatemala,beneficio ixchel,11/23/0701,"unex guatemala, s.a.",santa rosa,JESUS RAMIREZ,80,69 kg,2017,"June 5th, 2017",Juan Luis Alvarado Romero,Washed / Wet,7.42,7.33,7.17,7.67,7.33,7.42,10.0,10.0,10.0,7.33,81.67,0.12,1.0,Green,0,3,"June 5th, 2018",Asociacion Nacional Del Café,ft,1219.2,1219.2,1219.2,4000
873,Arabica,Catuai,Honduras,dry mill,13-63-174,cadexsa,marcala,JOSE OMAR ACOSTA,275,69 kg,2016,"May 2nd, 2016",CADEXSA,Washed / Wet,7.58,7.5,7.33,7.33,7.42,7.25,10.0,10.0,10.0,7.25,81.67,0.11,0.0,Blue-Green,0,2,"May 2nd, 2017",Instituto Hondureño del Café,m,1450.0,1450.0,1450.0,1450
874,Arabica,Other_2,"Tanzania, United Republic Of",dae ltd,033/0004/0191,volcafe/taylorwinch tanzania ltd,mbinga,Ngima Amcos,320,60 kg,2016,"April 27th, 2016",Taylor Winch (Coffee) Ltd.,,7.17,7.33,7.33,7.42,7.5,7.33,10.0,10.0,10.0,7.58,81.67,0.0,0.0,Green,0,1,"April 27th, 2017",Tanzanian Coffee Board,m,1800.0,1800.0,1800.0,1800
875,Arabica,Other_2,Nicaragua,dry mill,017/001/534,"comercial internacional exportadora, s.a.",jinotega,Rolando Lacayo Cardenal,275,69 kg,,"March 11th, 2016","COMERCIAL INTERNACIONAL EXPORTADORA, S.A.",,7.58,7.5,7.25,7.25,7.5,7.25,10.0,10.0,10.0,7.33,81.67,0.1,0.0,Green,0,1,"March 11th, 2017",Instituto Hondureño del Café,m,1095.0,1200.0,1100.0,
876,Arabica,Other_2,Colombia,bachue,3-37,racafe & cia s.c.a,la plata,,165,70 kg,2016,"January 21st, 2016",Racafe & Cia S.C.A,,7.75,7.75,7.75,7.67,5.25,7.83,10.0,10.0,10.0,7.67,81.67,0.0,1.0,,0,1,"January 20th, 2017",Almacafé,m,1095.0,1200.0,1100.0,
877,Arabica,Yellow Bourbon,Brazil,ipanema comercial e exportadora sa,002/4177/0150,ipanema coffees,south of minas,Ipanema Agrícola SA,320,2 kg,2015/2016,"October 8th, 2015",Ipanema Coffees,Natural / Dry,7.25,7.75,6.92,7.42,7.5,7.58,10.0,10.0,10.0,7.25,81.67,0.0,0.0,Green,0,0,"October 7th, 2016",Brazil Specialty Coffee Association,m,1095.0,1200.0,1100.0,1
878,Arabica,Other,"Tanzania, United Republic Of",dae ltd,C001,dae ltd company,mbinga,DAE Ltd,20,60 kg,2014,"January 2nd, 2015",DAE Ltd Company,Washed / Wet,7.42,7.33,7.25,7.42,7.5,7.42,10.0,10.0,10.0,7.33,81.67,0.12,0.0,Green,0,0,"January 2nd, 2016",Africa Fine Coffee Association,m,1200.0,1800.0,1500.0,1200-1800m
879,Arabica,Other,"Tanzania, United Republic Of",tembo coffee company ltd,C39,tembo coffee company ltd,"ilomba vilage, mbozi",Tembo Coffee Company Ltd,10,60 kg,2013,"December 15th, 2014",Tembo Coffee Company Ltd,Washed / Wet,7.33,7.33,7.5,7.25,7.42,7.33,10.0,10.0,10.0,7.5,81.67,0.12,0.0,Green,0,7,"December 15th, 2015",Africa Fine Coffee Association,m,1700.0,1700.0,1700.0,1700
880,Arabica,Bourbon,Brazil,ipanema coffees,002/4177/0161,ipanema coffees,south of minas,Ipanema Agrícola SA,300,2 kg,2014/2015,"October 16th, 2014",Ipanema Coffees,Washed / Wet,7.25,7.42,7.25,7.5,7.5,7.42,10.0,10.0,10.0,7.33,81.67,0.1,0.0,Green,0,2,"October 16th, 2015",Specialty Coffee Association,m,1260.0,1260.0,1260.0,1260
881,Arabica,Sumatra,Indonesia,,15/1595/0021,volcafe specialty coffee,bener meriah,,320,4 kg,2013,"May 23rd, 2014",Chris Finch,Semi-washed / Semi-pulped,7.17,7.42,7.33,7.42,7.33,7.42,10.0,10.0,10.0,7.58,81.67,0.11,0.0,Bluish-Green,0,0,"May 23rd, 2015",Specialty Coffee Association,m,1095.0,1200.0,1100.0,
882,Arabica,Caturra,Honduras,cigrah sps,13-111-192,cigrah,comayagua,"Tomás Sosa, Juan Damaso",275,1 kg,2014,"May 16th, 2014",,Natural / Dry,7.5,7.33,7.5,7.5,7.17,7.17,10.0,10.0,10.0,7.5,81.67,0.1,0.0,Green,0,5,"May 16th, 2015",Instituto Hondureño del Café,m,1400.0,1400.0,1400.0,1400
883,Arabica,Caturra,Costa Rica,beneficio montañas del diamante,5-025-0135,"ceca,s.a.",tarrazu,Martin Gutierrez,275,69 kg,2013,"April 26th, 2014","CECA, S.A.",Washed / Wet,7.5,7.17,7.17,7.17,7.5,7.08,10.0,10.0,10.0,8.08,81.67,0.11,0.0,Green,0,3,"April 26th, 2015",Specialty Coffee Association of Costa Rica,m,1850.0,1850.0,1850.0,1850
